,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
341,1.0,,,,0.0,2.0,2.0,2.0,,,1.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,3.0,,1.0,,,,0.0,2.0,,,,
342,0.0,,,,0.0,1.0,6.0,2.0,,,2.0,1.0,2.0,1.0,0.0,3.0,1.0,2.0,0.0,3.0,,2.0,,,,2.0,0.0,,,,
343,,,,,1.0,,,,,,,,,,1.0,,2.0,,,,,2.0,,,,,,,,,
344,6.0,,,,1.0,1.0,1.0,3.0,,,4.0,1.0,3.0,0.0,,2.0,0.0,1.0,1.0,1.0,,,,,,0.0,1.0,,,,
345,1.0,,,,2.0,3.0,2.0,0.0,,,5.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,2.0,5.0,,0.0,,,,2.0,1.0,,,,
346,2.0,,,,0.0,2.0,2.0,0.0,,,3.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,,1.0,,,,5.0,0.0,,,,
347,,,,,,2.0,0.0,,,,,,0.0,,2.0,,2.0,,1.0,,,,,,,,,,,,
348,2.0,,,,1.0,2.0,3.0,2.0,,,7.0,1.0,,0.0,0.0,0.0,0.0,2.0,,1.0,,1.0,,,,0.0,0.0,,,,
349,0.0,,,,1.0,,,,,,,,2.0,,3.0,,,,1.0,,,,,,,1.0,,,,,
350,0.0,,,,,1.0,1.0,0.0,,,1.0,2.0,,1.0,,2.0,2.0,5.0,1.0,1.0,,1.0,,,,,1.0,,,,
351,2.0,,,,0.0,1.0,6.0,1.0,,,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,,1.0,,,,2.0,4.0,,,,
352,2.0,,,,1.0,4.0,3.0,1.0,,,2.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,,0.0,,,,3.0,2.0,,,,
353,0.0,,,,1.0,1.0,4.0,3.0,,,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,,0.0,,,,2.0,3.0,,,,
354,4.0,,,,1.0,,,1.0,,,3.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,,1.0,,,,2.0,0.0,,,,
355,2.0,,,,0.0,1.0,4.0,2.0,,,1.0,1.0,4.0,1.0,4.0,3.0,2.0,4.0,2.0,0.0,,0.0,,,,0.0,1.0,,,,
356,,,,,0.0,0.0,0.0,2.0,,,4.0,3.0,,,,3.0,0.0,,3.0,,,0.0,,,,,,,,,
357,3.0,,,,,3.0,1.0,,,,,,2.0,2.0,2.0,,,2.0,,0.0,,,,,,1.0,1.0,,,,
358,2.0,,,,1.0,0.0,4.0,0.0,,,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,1.0,,2.0,,,,0.0,1.0,,,,
359,0.0,,,,1.0,2.0,4.0,1.0,,,3.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,,0.0,,,,0.0,2.0,,,,
360,4.0,,,,1.0,1.0,2.0,1.0,,,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,,,,
361,0.0,,,,0.0,1.0,5.0,1.0,,,5.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,,0.0,,,,1.0,3.0,,,,
362,2.0,,,,0.0,5.0,1.0,1.0,,,3.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,,,,2.0,5.0,3.0,,,,,
363,0.0,,,,1.0,1.0,1.0,0.0,,,2.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,1.0,2.0,,,,0.0,3.0,2.0,,,,,
364,1.0,,,,2.0,0.0,2.0,1.0,,,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,0.0,1.0,,,,,
365,2.0,,,,0.0,1.0,3.0,0.0,,,2.0,2.0,3.0,2.0,1.0,0.0,5.0,1.0,4.0,3.0,,,,0.0,0.0,1.0,,,,,
366,0.0,,,,0.0,3.0,2.0,3.0,,,5.0,0.0,0.0,2.0,0.0,2.0,6.0,2.0,4.0,3.0,,,,2.0,0.0,2.0,,,,,
367,1.0,,,,0.0,1.0,1.0,0.0,,,2.0,2.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,,,,0.0,2.0,0.0,,,,,
368,0.0,,,,1.0,2.0,2.0,0.0,,,2.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,,,,0.0,1.0,3.0,,,,,
369,2.0,,,,0.0,2.0,3.0,2.0,,,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,,,,2.0,0.0,1.0,,,,,
370,0.0,,,,1.0,2.0,2.0,2.0,,,3.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,,,,3.0,1.0,0.0,,,,,
371,2.0,,,,0.0,0.0,5.0,2.0,,,1.0,1.0,0.0,2.0,5.0,0.0,3.0,1.0,2.0,5.0,,,,0.0,0.0,0.0,,,,,
372,4.0,,,,0.0,1.0,4.0,2.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,,,,0.0,0.0,0.0,,,,,
373,3.0,,,,3.0,4.0,0.0,4.0,,,0.0,1.0,6.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,,,,3.0,1.0,0.0,,,,,
374,4.0,,,,1.0,2.0,1.0,1.0,,,2.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,,,,1.0,1.0,1.0,,,,,
375,2.0,,,,3.0,4.0,2.0,2.0,,,3.0,3.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,,,,1.0,4.0,0.0,,,,,
376,1.0,,,,0.0,1.0,3.0,0.0,,,2.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,0.0,1.0,2.0,,,,,
377,4.0,,,,0.0,1.0,6.0,0.0,,,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,,,,3.0,0.0,1.0,,,,,
378,2.0,,,,0.0,0.0,3.0,3.0,,,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,,,,1.0,0.0,0.0,,,,,
379,1.0,,,,1.0,1.0,4.0,1.0,,,3.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,0.0,2.0,2.0,,,,,
380,3.0,,,,0.0,2.0,0.0,3.0,,,2.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,,,,0.0,1.0,1.0,,,,,
381,0.0,,,,0.0,3.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,0.0,1.0,,,,,
382,0.0,,,,0.0,6.0,2.0,3.0,,,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,,,,2.0,0.0,2.0,,,,,
383,1.0,,,,2.0,5.0,1.0,3.0,,,3.0,0.0,2.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,,,,3.0,1.0,1.0,,,,,
384,0.0,,,,0.0,2.0,2.0,2.0,,,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,0.0,,,,,
385,1.0,,,,0.0,1.0,2.0,0.0,,,3.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,,,,1.0,1.0,0.0,,,,,
386,1.0,,,,1.0,2.0,2.0,0.0,,,3.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,,,,1.0,0.0,3.0,,,,,
387,0.0,,,,1.0,1.0,1.0,0.0,,,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,0.0,,,,,
388,1.0,,,,0.0,0.0,3.0,0.0,,,5.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,,,,1.0,3.0,1.0,,,,,
389,1.0,,,,2.0,2.0,3.0,0.0,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0.0,0.0,,,,,
390,0.0,,,,0.0,2.0,2.0,0.0,,,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,,,,2.0,1.0,1.0,,,,,
391,2.0,,,,2.0,2.0,7.0,0.0,,,1.0,2.0,4.0,0.0,5.0,3.0,1.0,2.0,0.0,2.0,,,,0.0,1.0,1.0,,,,,
392,0.0,,,,0.0,6.0,2.0,2.0,,,1.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,,,,3.0,3.0,4.0,,,,,
393,0.0,,,,0.0,2.0,1.0,1.0,,,1.0,1.0,1.0,0.0,3.0,6.0,1.0,2.0,3.0,0.0,,,,1.0,2.0,0.0,,,,,
394,4.0,,,,1.0,1.0,0.0,2.0,,,2.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,,,,0.0,2.0,0.0,,,,,
395,1.0,,,,2.0,3.0,1.0,1.0,,,1.0,3.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,,,,2.0,3.0,1.0,,,,,
396,0.0,,,,,3.0,2.0,1.0,0.0,,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,,,,,1.0,3.0,3.0,,,,
397,0.0,,,,,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,,,,,2.0,0.0,2.0,,,,
398,2.0,,,,,4.0,3.0,2.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,1.0,,,,,0.0,0.0,2.0,,,,
399,0.0,,,,,3.0,0.0,,1.0,,0.0,0.0,2.0,0.0,4.0,1.0,2.0,,1.0,2.0,,,,,3.0,1.0,2.0,,,,
400,0.0,,,,,2.0,3.0,2.0,0.0,,0.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,,,,,2.0,0.0,1.0,,,,
401,1.0,,,,,3.0,6.0,2.0,0.0,,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,,,,,2.0,0.0,1.0,,,,
402,1.0,,,,,3.0,4.0,1.0,1.0,,0.0,2.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,0.0,,,,
403,0.0,,,,,3.0,3.0,1.0,4.0,,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,2.0,1.0,,,,
404,0.0,,,,,,,1.0,0.0,,,,,,3.0,2.0,1.0,1.0,0.0,1.0,,,,,1.0,,,,,,
405,,,,,,0.0,2.0,0.0,,,1.0,2.0,3.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,
406,2.0,,,,,1.0,4.0,0.0,0.0,,0.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,,,,,1.0,1.0,1.0,,,,
407,3.0,,,,,4.0,4.0,2.0,0.0,,1.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,,,,,2.0,2.0,0.0,,,,
408,2.0,,,,,1.0,5.0,1.0,0.0,,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,0.0,3.0,1.0,,,,
409,1.0,,,,,5.0,0.0,2.0,1.0,,3.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,,,,,1.0,1.0,0.0,,,,
410,0.0,,,,,4.0,5.0,0.0,3.0,,1.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.0,,,,,1.0,0.0,5.0,,,,
411,2.0,,,,,3.0,5.0,3.0,1.0,,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,0.0,3.0,0.0,,,,
412,2.0,,,,,2.0,0.0,2.0,0.0,,1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,,,,,1.0,3.0,2.0,,,,
413,2.0,,,,,1.0,3.0,2.0,0.0,,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,,,,,1.0,4.0,3.0,,,,
414,1.0,,,,,1.0,1.0,0.0,4.0,,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,,,,,0.0,1.0,0.0,,,,
415,0.0,,,,,3.0,1.0,0.0,0.0,,4.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,1.0,,,,
416,0.0,,,,,0.0,1.0,0.0,1.0,,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,,,,,2.0,0.0,0.0,,,,
417,1.0,,,,,2.0,4.0,1.0,0.0,,1.0,0.0,2.0,,1.0,1.0,1.0,,1.0,2.0,,,,,0.0,0.0,3.0,,,,
418,1.0,,,,,2.0,3.0,0.0,0.0,,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,,,,,0.0,4.0,2.0,,,,
419,2.0,,,,,1.0,2.0,0.0,1.0,,0.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,2.0,2.0,,,,,3.0,0.0,0.0,,,,
420,,,,,,,,2.0,,,,2.0,,1.0,,,,2.0,0.0,,,,,,,1.0,,,,,
421,1.0,,,,,1.0,4.0,,1.0,,2.0,,1.0,0.0,2.0,0.0,3.0,0.0,,2.0,,,,,2.0,,3.0,,,,
422,2.0,,,,,5.0,4.0,0.0,1.0,,1.0,2.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,2.0,,,,,1.0,2.0,1.0,,,,
423,0.0,,,,,1.0,3.0,1.0,0.0,,1.0,2.0,1.0,2.0,4.0,1.0,4.0,0.0,2.0,1.0,,,,,1.0,3.0,0.0,,,,
424,1.0,,,,,1.0,4.0,1.0,2.0,,1.0,2.0,3.0,3.0,1.0,0.0,6.0,0.0,0.0,3.0,,,,,1.0,1.0,0.0,,,,
425,0.0,,,,,1.0,5.0,3.0,1.0,,4.0,0.0,1.0,0.0,,,1.0,1.0,0.0,1.0,,,,,0.0,3.0,0.0,,,,
426,0.0,,,,,4.0,3.0,2.0,0.0,,2.0,4.0,3.0,1.0,0.0,2.0,3.0,0.0,3.0,0.0,,,,,0.0,2.0,2.0,,,,
427,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
428,1.0,,,,,1.0,1.0,0.0,1.0,,4.0,5.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,,,,,0.0,2.0,0.0,,,,
429,1.0,,,,,0.0,7.0,0.0,4.0,,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,,,,,2.0,1.0,0.0,,,,
430,0.0,,,,,2.0,2.0,1.0,1.0,,2.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,,2.0,4.0,2.0,,,,
431,0.0,,,,,3.0,4.0,3.0,0.0,,0.0,5.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,,,,,4.0,0.0,2.0,,,,
432,1.0,,,,,1.0,4.0,2.0,1.0,,2.0,3.0,2.0,2.0,6.0,2.0,1.0,1.0,0.0,3.0,,,,,2.0,4.0,2.0,,,,
433,,,,,3.0,3.0,2.0,1.0,,,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,,0.0,,,1.0,3.0,0.0,,,,
434,,,,,0.0,6.0,4.0,3.0,,,0.0,3.0,0.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,,3.0,,,1.0,0.0,1.0,,,,
435,,,,,1.0,3.0,3.0,3.0,,,3.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,,4.0,,,3.0,1.0,2.0,,,,
436,,,,,0.0,2.0,5.0,0.0,,,2.0,4.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,3.0,,1.0,,,2.0,2.0,0.0,,,,
437,,,,,2.0,3.0,2.0,0.0,,,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,,2.0,,,2.0,1.0,1.0,,,,
438,,,,,3.0,0.0,2.0,3.0,,,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,,0.0,,,4.0,0.0,2.0,,,,
439,,,,,0.0,1.0,2.0,0.0,,,2.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,,0.0,,,3.0,2.0,1.0,,,,
440,,,,,1.0,3.0,1.0,2.0,,,0.0,2.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,,1.0,,,0.0,1.0,0.0,,,,
441,,,,,2.0,4.0,3.0,2.0,,,0.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,,1.0,,,2.0,3.0,0.0,,,,
442,,,,,1.0,10.0,2.0,4.0,,,2.0,2.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,,2.0,,,2.0,1.0,0.0,,,,
443,,,,,2.0,2.0,3.0,2.0,,,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,,0.0,,,1.0,4.0,0.0,,,,
444,,,,,0.0,0.0,4.0,0.0,,,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,5.0,,0.0,,,1.0,1.0,3.0,,,,
445,,,,,1.0,2.0,0.0,1.0,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,,,1.0,2.0,4.0,,,,
446,,,,,,4.0,0.0,,,,2.0,,1.0,,2.0,5.0,2.0,1.0,2.0,0.0,,2.0,,,1.0,3.0,1.0,,,,
447,,,,,3.0,0.0,0.0,4.0,,,5.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,1.0,,,3.0,0.0,0.0,,,,
448,,,,,1.0,2.0,,1.0,,,2.0,1.0,4.0,0.0,,,2.0,2.0,4.0,,,,,,,,,,,,
449,,,,,1.0,,2.0,1.0,,,,1.0,,1.0,2.0,1.0,,,,0.0,,1.0,,,1.0,2.0,0.0,,,,
450,,,,,0.0,5.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,,4.0,,,,,0.0,2.0,,,,,
451,,,,,0.0,0.0,1.0,1.0,,,6.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,,0.0,,,1.0,2.0,2.0,,,,
452,,,,,,,,,,,,4.0,,1.0,,,,,3.0,,,1.0,,,2.0,,0.0,,,,
453,,,,,0.0,3.0,2.0,2.0,,,4.0,1.0,5.0,,0.0,1.0,2.0,2.0,1.0,2.0,,2.0,,,,0.0,1.0,,,,
454,,,,,1.0,3.0,0.0,3.0,,,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,0.0,,,3.0,0.0,0.0,,,,
455,,,,,0.0,2.0,3.0,0.0,,,1.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,0.0,4.0,,1.0,,,5.0,1.0,1.0,,,,
456,,,,,0.0,0.0,2.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,,2.0,,,1.0,1.0,3.0,,,,
457,,,,,1.0,4.0,2.0,3.0,,,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,,0.0,,,3.0,1.0,0.0,,,,
458,,,,,0.0,4.0,1.0,1.0,,,0.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,4.0,,,2.0,1.0,0.0,,,,
459,,,,,1.0,0.0,0.0,1.0,,,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,,0.0,,,2.0,6.0,1.0,,,,
460,,,,,2.0,3.0,4.0,1.0,,,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,,2.0,,,5.0,4.0,0.0,,,,
461,,,,,1.0,2.0,3.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,,1.0,,,0.0,4.0,1.0,,,,
462,,,,,0.0,1.0,2.0,0.0,,,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,,0.0,,,3.0,4.0,0.0,,,,
463,,,,,1.0,0.0,3.0,2.0,,,2.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,,3.0,,,3.0,0.0,2.0,,,,
464,,,,,0.0,2.0,2.0,0.0,,,2.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,1.0,0.0,,0.0,,,1.0,6.0,1.0,,,,
465,,,,,1.0,2.0,2.0,0.0,,,3.0,5.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,,2.0,,,1.0,0.0,2.0,,,,
466,,,,,0.0,1.0,4.0,4.0,,,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,2.0,2.0,,,,
467,,,,,1.0,2.0,2.0,1.0,,,1.0,0.0,4.0,0.0,2.0,1.0,5.0,5.0,1.0,4.0,,3.0,,,2.0,2.0,3.0,,,,
468,,,,,1.0,0.0,3.0,5.0,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,4.0,,,0.0,3.0,0.0,,,,
469,,,,,1.0,1.0,4.0,0.0,2.0,,2.0,2.0,1.0,,2.0,0.0,3.0,2.0,0.0,1.0,,0.0,,,0.0,2.0,0.0,,,,
470,,,,,2.0,1.0,5.0,2.0,0.0,,1.0,0.0,2.0,,3.0,4.0,0.0,2.0,1.0,4.0,,0.0,,,2.0,2.0,0.0,,,,
471,,,,,1.0,3.0,2.0,1.0,2.0,,1.0,0.0,5.0,,1.0,2.0,4.0,0.0,2.0,2.0,,1.0,,,0.0,1.0,2.0,,,,
472,,,,,0.0,6.0,4.0,3.0,2.0,,2.0,1.0,4.0,,2.0,1.0,3.0,2.0,1.0,0.0,,1.0,,,3.0,1.0,1.0,,,,
473,,,,,1.0,3.0,3.0,3.0,1.0,,3.0,2.0,1.0,,3.0,0.0,4.0,0.0,1.0,0.0,,2.0,,,0.0,2.0,3.0,,,,
474,,,,,0.0,2.0,2.0,2.0,1.0,,3.0,0.0,5.0,,4.0,5.0,2.0,1.0,2.0,2.0,,0.0,,,2.0,2.0,0.0,,,,
475,,,,,2.0,7.0,1.0,0.0,2.0,,1.0,1.0,1.0,,1.0,2.0,2.0,0.0,1.0,3.0,,0.0,,,2.0,1.0,0.0,,,,
476,,,,,0.0,2.0,0.0,3.0,0.0,,1.0,4.0,2.0,,0.0,1.0,3.0,0.0,3.0,1.0,,2.0,,,3.0,2.0,1.0,,,,
477,,,,,1.0,1.0,2.0,0.0,0.0,,1.0,4.0,4.0,,4.0,1.0,2.0,0.0,2.0,1.0,,0.0,,,1.0,2.0,0.0,,,,
478,,,,,3.0,1.0,1.0,1.0,1.0,,4.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,2.0,4.0,,,,
479,,,,,0.0,2.0,4.0,1.0,0.0,,4.0,0.0,2.0,,0.0,1.0,1.0,3.0,3.0,6.0,,1.0,,,0.0,0.0,1.0,,,,
480,,,,,0.0,4.0,4.0,6.0,1.0,,2.0,1.0,4.0,,0.0,0.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,1.0,0.0,,,,
481,,,,,1.0,3.0,2.0,2.0,1.0,,1.0,2.0,1.0,,4.0,0.0,,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,
482,,,,,2.0,6.0,3.0,0.0,1.0,,2.0,3.0,0.0,,2.0,0.0,2.0,0.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,
483,,,,,1.0,0.0,4.0,2.0,0.0,,5.0,2.0,6.0,,2.0,4.0,1.0,3.0,0.0,3.0,,1.0,,,3.0,7.0,0.0,,,,
484,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,2.0,0.0,,,,,
485,,,,,0.0,1.0,1.0,2.0,0.0,,5.0,0.0,2.0,,2.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,,2.0,,,,
486,,,,,1.0,5.0,4.0,0.0,3.0,,1.0,7.0,2.0,,3.0,1.0,1.0,2.0,2.0,1.0,,0.0,,,0.0,0.0,0.0,,,,
487,,,,,0.0,1.0,1.0,1.0,0.0,,2.0,3.0,5.0,,1.0,0.0,1.0,1.0,0.0,2.0,,3.0,,,3.0,1.0,2.0,,,,
488,,,,,1.0,3.0,2.0,0.0,4.0,,2.0,2.0,4.0,,4.0,1.0,0.0,2.0,1.0,1.0,,0.0,,,0.0,3.0,0.0,,,,
489,,,,,,1.0,0.0,2.0,3.0,,4.0,3.0,,,2.0,1.0,6.0,0.0,0.0,0.0,,3.0,,,0.0,1.0,1.0,,,,
490,,,,,1.0,4.0,2.0,1.0,0.0,,1.0,1.0,2.0,,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,,,1.0,3.0,2.0,,,,
491,,,,,1.0,0.0,4.0,3.0,1.0,,1.0,1.0,4.0,,1.0,1.0,0.0,1.0,0.0,3.0,,1.0,,,1.0,2.0,4.0,,,,
492,,,,,2.0,3.0,4.0,0.0,1.0,,3.0,0.0,1.0,,2.0,0.0,3.0,4.0,4.0,0.0,,1.0,,,0.0,1.0,3.0,,,,
493,,,,,0.0,2.0,4.0,0.0,1.0,,0.0,1.0,6.0,,1.0,2.0,3.0,0.0,1.0,0.0,,0.0,,,0.0,1.0,2.0,,,,
494,,,,,0.0,1.0,3.0,1.0,0.0,,4.0,3.0,1.0,,1.0,3.0,2.0,3.0,3.0,1.0,,2.0,,,2.0,0.0,1.0,,,,
495,,,,,0.0,5.0,2.0,3.0,1.0,,1.0,1.0,0.0,,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,,0.0,0.0,0.0,,,,
496,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,0.0,,,,,,,,,
497,,,,,0.0,0.0,2.0,1.0,0.0,,4.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,3.0,1.0,,,,
498,,,,,0.0,2.0,6.0,3.0,1.0,,3.0,0.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,0.0,0.0,0.0,,,,
499,,,,,3.0,1.0,5.0,0.0,2.0,,0.0,0.0,2.0,,0.0,3.0,2.0,2.0,1.0,0.0,,0.0,,,3.0,2.0,1.0,,,,
500,,,,,1.0,3.0,3.0,4.0,1.0,,4.0,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,0.0,,0.0,,,0.0,1.0,2.0,,,,
501,,,,,2.0,2.0,2.0,2.0,0.0,,1.0,3.0,1.0,,2.0,1.0,2.0,1.0,0.0,0.0,,0.0,,,1.0,3.0,1.0,,,,
502,,,,,1.0,3.0,2.0,1.0,1.0,,4.0,1.0,1.0,,1.0,3.0,0.0,1.0,3.0,1.0,,2.0,,,1.0,2.0,2.0,,,,
503,,,,,2.0,5.0,2.0,2.0,5.0,,4.0,2.0,3.0,,4.0,2.0,1.0,1.0,1.0,1.0,,2.0,,,0.0,1.0,0.0,,,,
504,,,,,5.0,3.0,3.0,3.0,2.0,,2.0,1.0,2.0,,3.0,1.0,1.0,2.0,3.0,0.0,,1.0,,,3.0,1.0,4.0,,,,
505,,,,,,2.0,2.0,0.0,3.0,,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,,
