,Sparta,Den Bosch,Cambuur,For Sittard,Graafschap,PSV Eindhoven,Ajax,Utrecht,Waalwijk,MVV Maastricht,Heerenveen,Roda,Twente,Willem II,Feyenoord,Vitesse,AZ Alkmaar,Nijmegen,NAC Breda,Groningen,Roosendaal,Excelsior,Zwolle,Volendam,Den Haag,Heracles,VVV Venlo,Go Ahead Eagles,Dordrecht,FC Emmen,Almere City
381,,,,,0.0,0.0,1.0,1.0,,,6.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,,0.0,,,1.0,2.0,2.0,,,,
382,,,,,0.0,3.0,,,,,4.0,1.0,,1.0,,1.0,,,1.0,2.0,,2.0,,,2.0,,0.0,,,,
383,,,,,1.0,3.0,0.0,3.0,,,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,,0.0,,,3.0,0.0,0.0,,,,
384,,,,,,2.0,3.0,,,,1.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,0.0,4.0,,1.0,,,5.0,1.0,1.0,,,,
385,,,,,0.0,0.0,2.0,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,,2.0,,,1.0,1.0,3.0,,,,
386,,,,,1.0,4.0,2.0,3.0,,,2.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,,0.0,,,3.0,1.0,0.0,,,,
387,,,,,0.0,4.0,1.0,1.0,,,0.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,4.0,,,2.0,1.0,0.0,,,,
388,,,,,1.0,0.0,0.0,1.0,,,3.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,3.0,1.0,,0.0,,,2.0,6.0,1.0,,,,
389,,,,,2.0,3.0,4.0,1.0,,,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,,2.0,,,5.0,4.0,0.0,,,,
390,,,,,1.0,2.0,3.0,1.0,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,,1.0,,,0.0,4.0,1.0,,,,
391,,,,,0.0,1.0,2.0,0.0,,,2.0,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,,0.0,,,3.0,4.0,0.0,,,,
392,,,,,1.0,0.0,3.0,2.0,,,2.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,3.0,3.0,,3.0,,,3.0,0.0,2.0,,,,
393,,,,,0.0,2.0,2.0,0.0,,,2.0,1.0,1.0,2.0,4.0,0.0,1.0,4.0,1.0,0.0,,0.0,,,1.0,6.0,1.0,,,,
394,,,,,1.0,2.0,2.0,0.0,,,3.0,5.0,1.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,,2.0,,,1.0,0.0,2.0,,,,
395,,,,,0.0,1.0,4.0,4.0,,,2.0,5.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,,1.0,,,1.0,2.0,2.0,,,,
396,,,,,1.0,2.0,2.0,1.0,,,1.0,0.0,4.0,0.0,2.0,1.0,5.0,5.0,1.0,4.0,,3.0,,,2.0,2.0,3.0,,,,
397,,,,,1.0,0.0,3.0,5.0,,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,4.0,,,0.0,3.0,0.0,,,,
398,,,,,1.0,1.0,4.0,0.0,2.0,,2.0,2.0,1.0,,2.0,0.0,3.0,2.0,0.0,1.0,,0.0,,,0.0,2.0,0.0,,,,
399,,,,,2.0,1.0,5.0,2.0,0.0,,1.0,0.0,2.0,,3.0,4.0,0.0,,1.0,4.0,,,,,2.0,2.0,0.0,,,,
400,,,,,1.0,3.0,2.0,1.0,2.0,,1.0,0.0,5.0,,1.0,2.0,4.0,0.0,2.0,2.0,,1.0,,,0.0,1.0,2.0,,,,
401,,,,,0.0,6.0,4.0,3.0,2.0,,2.0,1.0,4.0,,2.0,1.0,3.0,2.0,1.0,0.0,,1.0,,,3.0,1.0,1.0,,,,
402,,,,,1.0,3.0,3.0,3.0,1.0,,3.0,2.0,1.0,,3.0,0.0,4.0,0.0,1.0,0.0,,2.0,,,0.0,2.0,3.0,,,,
403,,,,,0.0,2.0,2.0,2.0,1.0,,3.0,0.0,5.0,,4.0,5.0,2.0,1.0,2.0,2.0,,0.0,,,2.0,2.0,0.0,,,,
404,,,,,2.0,7.0,1.0,0.0,2.0,,1.0,1.0,1.0,,1.0,2.0,2.0,0.0,1.0,3.0,,0.0,,,2.0,1.0,0.0,,,,
405,,,,,0.0,2.0,0.0,3.0,0.0,,1.0,4.0,2.0,,0.0,1.0,3.0,0.0,3.0,1.0,,2.0,,,3.0,2.0,1.0,,,,
406,,,,,1.0,1.0,2.0,0.0,0.0,,1.0,4.0,4.0,,4.0,1.0,2.0,0.0,2.0,1.0,,0.0,,,1.0,2.0,0.0,,,,
407,,,,,3.0,1.0,1.0,1.0,1.0,,4.0,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,0.0,,,1.0,2.0,4.0,,,,
408,,,,,0.0,2.0,4.0,1.0,0.0,,4.0,0.0,2.0,,0.0,1.0,1.0,3.0,3.0,6.0,,1.0,,,0.0,0.0,1.0,,,,
409,,,,,0.0,4.0,4.0,6.0,1.0,,2.0,1.0,4.0,,0.0,0.0,3.0,1.0,1.0,1.0,,0.0,,,0.0,1.0,0.0,,,,
410,,,,,1.0,3.0,2.0,2.0,1.0,,1.0,2.0,1.0,,4.0,0.0,,1.0,2.0,2.0,,,,,2.0,1.0,1.0,,,,
411,,,,,2.0,6.0,3.0,0.0,1.0,,2.0,3.0,0.0,,2.0,0.0,2.0,0.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,,,
412,,,,,1.0,0.0,4.0,2.0,0.0,,5.0,2.0,6.0,,2.0,4.0,1.0,3.0,0.0,3.0,,1.0,,,3.0,7.0,0.0,,,,
413,,,,,0.0,1.0,1.0,2.0,0.0,,5.0,0.0,2.0,,2.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,2.0,0.0,2.0,,,,
414,,,,,1.0,5.0,4.0,0.0,3.0,,1.0,7.0,2.0,,3.0,1.0,1.0,2.0,2.0,1.0,,0.0,,,0.0,0.0,0.0,,,,
415,,,,,0.0,1.0,1.0,1.0,0.0,,2.0,3.0,5.0,,1.0,0.0,1.0,1.0,0.0,2.0,,3.0,,,3.0,1.0,2.0,,,,
416,,,,,1.0,3.0,2.0,0.0,4.0,,2.0,2.0,4.0,,4.0,1.0,0.0,2.0,1.0,1.0,,0.0,,,0.0,3.0,0.0,,,,
417,,,,,,1.0,0.0,2.0,3.0,,4.0,3.0,,,2.0,1.0,,0.0,0.0,0.0,,3.0,,,,1.0,1.0,,,,
418,,,,,1.0,4.0,2.0,1.0,0.0,,1.0,1.0,2.0,,3.0,1.0,2.0,0.0,0.0,0.0,,0.0,,,1.0,3.0,2.0,,,,
419,,,,,1.0,0.0,4.0,3.0,1.0,,1.0,1.0,4.0,,1.0,1.0,0.0,1.0,0.0,3.0,,1.0,,,1.0,2.0,4.0,,,,
420,,,,,2.0,3.0,4.0,0.0,1.0,,3.0,0.0,1.0,,2.0,0.0,3.0,4.0,4.0,0.0,,1.0,,,0.0,1.0,3.0,,,,
421,,,,,0.0,2.0,4.0,0.0,1.0,,0.0,1.0,6.0,,1.0,2.0,3.0,0.0,1.0,0.0,,0.0,,,0.0,1.0,2.0,,,,
422,,,,,0.0,1.0,3.0,1.0,0.0,,4.0,3.0,1.0,,1.0,3.0,2.0,3.0,3.0,1.0,,2.0,,,2.0,0.0,1.0,,,,
423,,,,,0.0,5.0,2.0,3.0,1.0,,1.0,1.0,0.0,,2.0,2.0,0.0,2.0,0.0,1.0,,2.0,,,0.0,0.0,0.0,,,,
424,,,,,0.0,0.0,2.0,1.0,0.0,,4.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.0,3.0,1.0,,,,
425,,,,,0.0,2.0,6.0,3.0,1.0,,3.0,0.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,0.0,0.0,0.0,,,,
426,,,,,1.0,3.0,3.0,4.0,1.0,,4.0,1.0,2.0,,3.0,1.0,2.0,2.0,2.0,0.0,,0.0,,,0.0,1.0,2.0,,,,
427,,,,,2.0,2.0,2.0,2.0,0.0,,1.0,3.0,1.0,,2.0,1.0,2.0,1.0,0.0,0.0,,0.0,,,1.0,3.0,1.0,,,,
428,,,,,1.0,3.0,2.0,1.0,1.0,,4.0,1.0,1.0,,1.0,3.0,0.0,1.0,3.0,1.0,,2.0,,,1.0,2.0,2.0,,,,
429,,,,,5.0,3.0,3.0,3.0,2.0,,2.0,1.0,2.0,,3.0,1.0,1.0,2.0,3.0,0.0,,1.0,,,3.0,1.0,4.0,,,,
430,,,,,,2.0,2.0,0.0,3.0,,0.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,,
431,,,,,,5.0,6.0,3.0,2.0,,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,,,0.0,,2.0,1.0,1.0,,,,
432,,,,,,3.0,5.0,1.0,1.0,,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,,,1.0,,4.0,1.0,2.0,,,,
433,,,,,,5.0,2.0,1.0,1.0,,2.0,3.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,,,0.0,,0.0,1.0,0.0,,,,
434,,,,,,0.0,2.0,1.0,0.0,,1.0,0.0,6.0,2.0,2.0,3.0,4.0,2.0,1.0,0.0,,,0.0,,3.0,2.0,2.0,,,,
435,,,,,,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,,,1.0,,1.0,1.0,1.0,,,,
436,,,,,,6.0,1.0,1.0,3.0,,2.0,2.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,3.0,,,1.0,,3.0,3.0,0.0,,,,
437,,,,,,4.0,1.0,1.0,0.0,,3.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,,,0.0,,1.0,3.0,0.0,,,,
438,,,,,,3.0,3.0,2.0,1.0,,3.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,,,2.0,,1.0,3.0,2.0,,,,
439,,,,,,2.0,2.0,1.0,0.0,,3.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,4.0,0.0,,,1.0,,2.0,6.0,1.0,,,,
440,,,,,,4.0,0.0,5.0,1.0,,2.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,0.0,0.0,2.0,,,,
441,,,,,,5.0,4.0,0.0,4.0,,1.0,2.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,,,2.0,,2.0,2.0,4.0,,,,
442,,,,,,6.0,2.0,1.0,2.0,,0.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,,,2.0,,1.0,5.0,0.0,,,,
443,,,,,,1.0,2.0,0.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,,,2.0,,3.0,2.0,1.0,,,,
444,,,,,,1.0,3.0,2.0,0.0,,1.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,,,0.0,,0.0,0.0,0.0,,,,
445,,,,,,3.0,2.0,1.0,2.0,,4.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,,,1.0,,1.0,1.0,3.0,,,,
446,,,,,,1.0,4.0,3.0,2.0,,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,,,1.0,,2.0,2.0,0.0,,,,
447,,,,,,6.0,0.0,0.0,0.0,,2.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,,
448,,,,,,1.0,3.0,2.0,0.0,,0.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,,,3.0,,1.0,1.0,0.0,,,,
449,,,,,,5.0,2.0,3.0,0.0,,1.0,2.0,0.0,1.0,0.0,3.0,4.0,2.0,4.0,1.0,,,1.0,,2.0,1.0,1.0,,,,
450,,,,,,7.0,3.0,4.0,0.0,,1.0,3.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,,,0.0,,0.0,3.0,0.0,,,,
451,,,,,,2.0,1.0,0.0,1.0,,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,,1.0,,2.0,4.0,2.0,,,,
452,,,,,,2.0,2.0,1.0,0.0,,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,,,3.0,,2.0,1.0,2.0,,,,
453,,,,,,1.0,1.0,4.0,0.0,,2.0,0.0,1.0,2.0,2.0,5.0,0.0,3.0,1.0,1.0,,,0.0,,1.0,3.0,1.0,,,,
454,,,,,,2.0,2.0,0.0,2.0,,2.0,4.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,,,2.0,,3.0,1.0,0.0,,,,
455,,,,,,1.0,3.0,1.0,0.0,,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,,1.0,1.0,0.0,,,,
456,,,,,,2.0,3.0,1.0,0.0,,3.0,2.0,3.0,0.0,2.0,4.0,2.0,1.0,4.0,0.0,,,3.0,,0.0,2.0,0.0,,,,
457,,,,,,2.0,4.0,2.0,4.0,,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,,,1.0,,0.0,1.0,1.0,,,,
458,,,,,,3.0,4.0,1.0,1.0,,1.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,,,1.0,,0.0,0.0,0.0,,,,
459,,,,,,2.0,3.0,0.0,1.0,,3.0,3.0,3.0,2.0,1.0,3.0,6.0,0.0,2.0,2.0,,,2.0,,1.0,0.0,0.0,,,,
460,,,,,,3.0,1.0,3.0,0.0,,1.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,,,3.0,,1.0,4.0,2.0,,,,
461,,,,,,5.0,2.0,2.0,1.0,,0.0,3.0,5.0,1.0,6.0,3.0,4.0,2.0,0.0,2.0,,,1.0,,1.0,0.0,1.0,,,,
462,,,,,,4.0,5.0,4.0,3.0,,2.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,5.0,0.0,,,0.0,,2.0,1.0,0.0,,,,
463,,,,,,1.0,2.0,3.0,2.0,,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,4.0,,2.0,0.0,1.0,,,,
464,,,0.0,,,3.0,3.0,1.0,0.0,,4.0,0.0,0.0,,1.0,3.0,2.0,1.0,0.0,4.0,,,2.0,,2.0,1.0,,1.0,,,
465,,,0.0,,,5.0,2.0,0.0,4.0,,2.0,2.0,4.0,,1.0,2.0,3.0,0.0,0.0,2.0,,,3.0,,1.0,1.0,,2.0,,,
466,,,4.0,,,3.0,2.0,0.0,1.0,,2.0,1.0,6.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,5.0,,2.0,4.0,,0.0,,,
467,,,0.0,,,1.0,3.0,2.0,2.0,,3.0,4.0,0.0,,3.0,1.0,0.0,2.0,1.0,3.0,,,2.0,,0.0,1.0,,3.0,,,
468,,,0.0,,,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,0.0,1.0,,4.0,,,
469,,,2.0,,,2.0,2.0,2.0,1.0,,4.0,1.0,2.0,,3.0,,3.0,3.0,5.0,2.0,,,1.0,,,0.0,,0.0,,,
470,,,0.0,,,4.0,0.0,0.0,1.0,,3.0,3.0,3.0,,1.0,3.0,0.0,1.0,3.0,4.0,,,0.0,,1.0,0.0,,0.0,,,
471,,,1.0,,,1.0,6.0,3.0,1.0,,2.0,3.0,5.0,,4.0,3.0,2.0,2.0,0.0,0.0,,,0.0,,2.0,4.0,,0.0,,,
472,,,0.0,,,2.0,3.0,0.0,1.0,,,0.0,1.0,,2.0,1.0,1.0,3.0,2.0,2.0,,,0.0,,2.0,1.0,,4.0,,,
473,,,1.0,,,0.0,1.0,4.0,1.0,,2.0,2.0,1.0,,2.0,3.0,3.0,1.0,2.0,1.0,,,6.0,,1.0,1.0,,2.0,,,
474,,,3.0,,,1.0,0.0,1.0,0.0,,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,5.0,2.0,,,0.0,,3.0,2.0,,0.0,,,
475,,,0.0,,,1.0,0.0,2.0,3.0,,0.0,3.0,2.0,,2.0,1.0,2.0,2.0,0.0,3.0,,,1.0,,0.0,,,,,,
476,,,0.0,,,1.0,3.0,1.0,2.0,,5.0,1.0,1.0,,2.0,3.0,2.0,0.0,2.0,3.0,,,1.0,,3.0,0.0,,4.0,,,
477,,,2.0,,,1.0,3.0,3.0,1.0,,1.0,2.0,5.0,,0.0,3.0,2.0,1.0,2.0,0.0,,,0.0,,0.0,0.0,,0.0,,,
478,,,0.0,,,1.0,4.0,2.0,1.0,,3.0,1.0,2.0,,3.0,3.0,2.0,3.0,2.0,2.0,,,1.0,,0.0,1.0,,1.0,,,
479,,,2.0,,,2.0,4.0,2.0,2.0,,1.0,1.0,2.0,,2.0,6.0,1.0,0.0,0.0,1.0,,,1.0,,2.0,3.0,,4.0,,,
480,,,1.0,,,5.0,2.0,1.0,2.0,,2.0,3.0,3.0,,1.0,3.0,0.0,4.0,2.0,0.0,,,1.0,,1.0,2.0,,1.0,,,
481,,,0.0,,,2.0,2.0,1.0,1.0,,5.0,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,5.0,,,0.0,,0.0,2.0,,2.0,,,
482,,,2.0,,,0.0,1.0,2.0,1.0,,2.0,2.0,3.0,,5.0,2.0,3.0,3.0,0.0,1.0,,,1.0,,1.0,1.0,,0.0,,,
483,,,3.0,,,1.0,1.0,0.0,1.0,,1.0,1.0,,,2.0,1.0,0.0,1.0,1.0,,,,2.0,,3.0,2.0,,0.0,,,
484,,,1.0,,,0.0,1.0,1.0,2.0,,3.0,1.0,3.0,,1.0,1.0,2.0,1.0,2.0,0.0,,,3.0,,0.0,1.0,,1.0,,,
485,,,1.0,,,3.0,1.0,2.0,5.0,,3.0,0.0,2.0,,5.0,0.0,1.0,1.0,2.0,1.0,,,1.0,,0.0,1.0,,2.0,,,
486,,,3.0,,,2.0,3.0,1.0,1.0,,0.0,0.0,2.0,,1.0,0.0,1.0,3.0,1.0,1.0,,,1.0,,1.0,1.0,,0.0,,,
487,,,1.0,,,2.0,4.0,1.0,1.0,,0.0,0.0,2.0,,2.0,3.0,0.0,0.0,0.0,0.0,,,1.0,,3.0,1.0,,2.0,,,
488,,,1.0,,,3.0,2.0,1.0,0.0,,2.0,0.0,1.0,,1.0,3.0,4.0,3.0,1.0,1.0,,,3.0,,1.0,1.0,,2.0,,,
489,,,1.0,,,1.0,1.0,0.0,1.0,,3.0,3.0,0.0,,2.0,2.0,4.0,1.0,1.0,0.0,,,0.0,,1.0,0.0,,1.0,,,
490,,,3.0,,,2.0,0.0,2.0,2.0,,0.0,1.0,2.0,,2.0,1.0,1.0,2.0,0.0,1.0,,,2.0,,2.0,2.0,,0.0,,,
491,,,,,,3.0,,,,,2.0,1.0,,,,1.0,2.0,2.0,,3.0,,,1.0,,,,,,,,
492,,,0.0,,,2.0,3.0,2.0,1.0,,2.0,0.0,0.0,,5.0,2.0,0.0,1.0,2.0,3.0,,,1.0,,1.0,2.0,,0.0,,,
493,,,1.0,,,0.0,1.0,1.0,0.0,,3.0,2.0,2.0,,2.0,1.0,2.0,1.0,0.0,1.0,,,0.0,,4.0,1.0,,2.0,,,
494,,,4.0,,,0.0,3.0,2.0,1.0,,2.0,0.0,3.0,,2.0,3.0,1.0,1.0,1.0,2.0,,,1.0,,2.0,1.0,,0.0,,,
495,,,1.0,,,2.0,1.0,1.0,1.0,,4.0,1.0,5.0,,5.0,2.0,1.0,2.0,1.0,2.0,,,1.0,,2.0,1.0,,2.0,,,
496,,,1.0,,,2.0,2.0,2.0,0.0,,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,0.0,3.0,,,2.0,,2.0,1.0,,0.0,,,
497,,,1.0,,,3.0,4.0,0.0,,,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,3.0,,1.0,2.0,,0.0,0.0,,2.0,2.0,,
498,,,2.0,,,6.0,3.0,2.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,,3.0,2.0,,2.0,1.0,,2.0,1.0,,
499,,,1.0,,,3.0,1.0,2.0,,,2.0,,1.0,3.0,1.0,1.0,0.0,,1.0,0.0,,0.0,2.0,,3.0,0.0,,0.0,0.0,,
500,,,3.0,,,2.0,0.0,1.0,,,3.0,,0.0,0.0,0.0,0.0,3.0,,3.0,2.0,,3.0,1.0,,2.0,1.0,,1.0,1.0,,
501,,,3.0,,,1.0,2.0,0.0,,,1.0,,2.0,2.0,1.0,3.0,0.0,,1.0,0.0,,1.0,3.0,,0.0,1.0,,1.0,0.0,,
502,,,0.0,,,4.0,1.0,1.0,,,1.0,,4.0,2.0,0.0,1.0,1.0,,1.0,0.0,,1.0,0.0,,1.0,1.0,,1.0,1.0,,
503,,,1.0,,,0.0,5.0,1.0,,,1.0,,3.0,0.0,4.0,6.0,3.0,,2.0,1.0,,1.0,4.0,,2.0,2.0,,0.0,2.0,,
504,,,4.0,,,3.0,0.0,2.0,,,1.0,,2.0,2.0,4.0,6.0,2.0,,1.0,0.0,,0.0,0.0,,1.0,6.0,,3.0,1.0,,
505,,,2.0,,,3.0,1.0,3.0,,,2.0,,1.0,1.0,2.0,4.0,0.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,,3.0,1.0,,
506,,,0.0,,,5.0,3.0,1.0,,,2.0,,1.0,3.0,1.0,2.0,2.0,,2.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,0.0,,
507,,,1.0,,,1.0,4.0,3.0,,,0.0,,2.0,1.0,2.0,1.0,3.0,,0.0,1.0,,3.0,0.0,,0.0,3.0,,1.0,0.0,,
508,,,2.0,,,2.0,4.0,2.0,,,2.0,,4.0,2.0,0.0,0.0,1.0,,0.0,0.0,,2.0,2.0,,3.0,1.0,,2.0,0.0,,
509,,,3.0,,,1.0,4.0,1.0,,,1.0,,2.0,1.0,2.0,0.0,1.0,,0.0,1.0,,1.0,1.0,,1.0,3.0,,2.0,0.0,,
510,,,0.0,,,,1.0,5.0,,,0.0,,1.0,4.0,,2.0,2.0,,1.0,2.0,,0.0,5.0,,1.0,1.0,,2.0,0.0,,
511,,,0.0,,,3.0,5.0,2.0,,,1.0,,2.0,0.0,5.0,2.0,2.0,,1.0,1.0,,2.0,3.0,,1.0,4.0,,0.0,1.0,,
512,,,2.0,,,2.0,3.0,1.0,,,2.0,,0.0,0.0,2.0,1.0,2.0,,0.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,1.0,,
513,,,2.0,,,5.0,2.0,3.0,,,0.0,,3.0,2.0,1.0,3.0,0.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,,0.0,1.0,,
514,,,2.0,,,1.0,2.0,1.0,,,2.0,,1.0,1.0,3.0,0.0,2.0,,1.0,0.0,,3.0,4.0,,2.0,0.0,,0.0,0.0,,
515,,,1.0,,,2.0,0.0,2.0,,,4.0,,2.0,0.0,0.0,1.0,1.0,,0.0,2.0,,0.0,1.0,,0.0,0.0,,1.0,1.0,,
516,,,1.0,,,2.0,0.0,0.0,,,0.0,,2.0,1.0,2.0,1.0,3.0,,0.0,2.0,,0.0,2.0,,1.0,1.0,,0.0,0.0,,
517,,,1.0,,,3.0,2.0,1.0,,,4.0,,1.0,3.0,2.0,1.0,4.0,,0.0,2.0,,3.0,0.0,,0.0,0.0,,1.0,0.0,,
518,,,2.0,,,4.0,4.0,6.0,,,1.0,,2.0,0.0,0.0,2.0,2.0,,2.0,1.0,,1.0,0.0,,3.0,2.0,,1.0,1.0,,
519,,,1.0,,,3.0,1.0,1.0,,,3.0,,1.0,1.0,3.0,2.0,2.0,,2.0,1.0,,2.0,2.0,,3.0,1.0,,0.0,0.0,,
520,,,1.0,,,1.0,3.0,0.0,,,0.0,,1.0,0.0,0.0,2.0,2.0,,1.0,1.0,,3.0,1.0,,1.0,0.0,,1.0,2.0,,
521,,,1.0,,,3.0,1.0,6.0,,,1.0,,2.0,2.0,3.0,1.0,2.0,,0.0,2.0,,0.0,6.0,,0.0,1.0,,0.0,0.0,,
522,,,3.0,,,2.0,4.0,1.0,,,1.0,,2.0,3.0,2.0,3.0,1.0,,1.0,1.0,,2.0,0.0,,1.0,3.0,,0.0,1.0,,
523,,,1.0,,,1.0,1.0,3.0,,,4.0,,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,,1.0,1.0,,0.0,1.0,,0.0,1.0,,
524,,,1.0,,,5.0,1.0,1.0,,,0.0,,0.0,0.0,4.0,1.0,1.0,,0.0,1.0,,2.0,1.0,,3.0,3.0,,0.0,2.0,,
525,,,2.0,,,3.0,2.0,0.0,,,5.0,,3.0,2.0,2.0,3.0,2.0,,2.0,3.0,,1.0,1.0,,2.0,0.0,,1.0,2.0,,
526,,,1.0,,,4.0,0.0,1.0,,,1.0,,0.0,1.0,0.0,3.0,3.0,,0.0,4.0,,1.0,0.0,,1.0,2.0,,1.0,0.0,,
527,,,0.0,,,3.0,1.0,2.0,,,1.0,,0.0,1.0,1.0,0.0,2.0,,1.0,1.0,,2.0,1.0,,1.0,3.0,,0.0,0.0,,
528,,,0.0,,,2.0,3.0,2.0,,,1.0,,3.0,1.0,,,3.0,,2.0,0.0,,2.0,1.0,,0.0,0.0,,1.0,0.0,,
529,,,1.0,,,3.0,1.0,3.0,,,1.0,,3.0,2.0,0.0,3.0,4.0,,4.0,5.0,,1.0,3.0,,2.0,1.0,,0.0,2.0,,
530,,,,,,,3.0,2.0,,,,3.0,,1.0,3.0,1.0,0.0,,,,,,,,,1.0,,,,,
531,,,0.0,,0.0,2.0,3.0,1.0,,,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,,0.0,,2.0,3.0,,4.0,3.0,,,,,
532,,,1.0,,0.0,1.0,2.0,1.0,,,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,2.0,,0.0,2.0,,1.0,6.0,,,,,
533,,,1.0,,0.0,3.0,4.0,2.0,,,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,,0.0,,3.0,1.0,,0.0,2.0,,,,,
534,,,0.0,,1.0,6.0,2.0,2.0,,,1.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,,3.0,,0.0,3.0,,0.0,1.0,,,,,
535,,,0.0,,0.0,1.0,2.0,1.0,,,0.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,,2.0,,0.0,2.0,,1.0,2.0,,,,,
536,,,3.0,,2.0,2.0,2.0,3.0,,,0.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,,0.0,,3.0,0.0,,3.0,1.0,,,,,
537,,,1.0,,1.0,2.0,1.0,0.0,,,0.0,1.0,1.0,0.0,2.0,5.0,3.0,4.0,,0.0,,1.0,1.0,,1.0,2.0,,,,,
538,,,1.0,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,,2.0,,1.0,1.0,,1.0,0.0,,,,,
539,,,1.0,,0.0,3.0,3.0,2.0,,,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,
540,,,0.0,,3.0,6.0,6.0,4.0,,,2.0,0.0,2.0,1.0,0.0,3.0,2.0,4.0,,2.0,,0.0,0.0,,1.0,2.0,,,,,
