,FTR,Season,HomeTeamID,AwayTeamID,Outcome,PowerH,PowerA,ProbA,ProbD,ProbH,Prediction
22,2.0,1.0,21.0,12.0,2.0,0.054334087844736735,-0.09626295381800949,0.32003275567746126,0.2781105929692447,0.401856651356294,2.0
23,0.0,1.0,22.0,2.0,0.0,-0.05553247912073775,0.18862281270789039,0.19424484930977673,0.24763373057753582,0.5581214201156874,2.0
24,0.0,1.0,4.0,3.0,0.0,0.00036408892146099284,-0.4850474738666176,0.44717867017801904,0.2729954417241926,0.2798258881007883,0.0
25,2.0,1.0,5.0,10.0,2.0,-0.07810868991185736,0.03134589844403484,0.2334112275477084,0.26199811120169314,0.5045906612535984,2.0
26,1.0,1.0,17.0,19.0,1.0,0.2527767524169876,-0.3183540064005652,0.4812273286784552,0.26704981364151215,0.2517228576830326,0.0
27,1.0,1.0,8.0,16.0,1.0,-0.03756044640352167,-1.0881138557568402,0.6672561695577934,0.20736286059543516,0.1253809698497714,0.0
28,1.0,1.0,14.0,1.0,1.0,-0.16924904269652408,-0.3008176673426551,0.3132582873562859,0.27750772198877705,0.409233990657937,2.0
29,0.0,1.0,3.0,22.0,0.0,-0.4279297190940411,0.04846692786296196,0.1368457619170306,0.2157026285042403,0.6474516095817291,2.0
30,2.0,1.0,16.0,18.0,2.0,-1.0768770046031113,0.46251009995602654,0.015479808854433253,0.05925042042418851,0.9252697707243782,2.0
31,1.0,1.0,12.0,8.0,1.0,-0.08712181032797847,-0.0360035193664646,0.251644876437786,0.267030350614668,0.48132477295054593,2.0
32,2.0,1.0,10.0,9.0,2.0,0.0957246062886809,-0.048386920670478215,0.3177168949057233,0.27791579646830045,0.4043673086289762,2.0
33,1.0,1.0,20.0,17.0,1.0,0.09996763332918647,0.2275982207452995,0.22788359720199894,0.2602762044778857,0.5118401983231153,2.0
34,1.0,1.0,1.0,0.0,1.0,-0.3231093050752379,-0.6064964859767934,0.36888154301053555,0.27964090407225994,0.35147755292020444,0.0
35,0.0,1.0,2.0,5.0,0.0,0.17869914803193787,-0.08035084748983592,0.35973984927277103,0.27971321798523896,0.36054693274498995,2.0
36,1.0,1.0,11.0,4.0,1.0,0.3806491106958015,0.04013863793003042,0.39062372011588686,0.2788490256393881,0.33052725424772494,0.0
37,2.0,1.0,15.0,21.0,2.0,-0.05857010037555907,-0.061184349256125654,0.269082577107814,0.2709681435441267,0.4599492793510592,2.0
38,2.0,1.0,19.0,14.0,2.0,-0.3968030455654596,-0.1828790974494558,0.20266829434259162,0.25116721157140687,0.5461644940890015,2.0
39,1.0,1.0,18.0,0.0,1.0,0.5928310848744165,-0.511241802064437,0.6864698479546915,0.19885228948819425,0.11467786256011434,0.0
40,1.0,1.0,2.0,3.0,1.0,0.2619097104918075,-0.33990340526614743,0.49346117756448693,0.2645003381728776,0.24203848426563543,0.0
41,0.0,1.0,21.0,14.0,0.0,0.06710881768453016,-0.09771437649386387,0.32513718878075604,0.27849905375575057,0.3963637574664933,2.0
42,2.0,1.0,15.0,17.0,2.0,-0.11372355233046474,0.23083931770432758,0.16783220309536132,0.23477065552144918,0.5973971413861895,2.0
